collection,filename,elementName,elementValue,elementOccurrence
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,operator,microfilm-processing@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,page-progression,lr,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,ppi,300,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,publicdate,2012-09-25 19:29:52,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,publisher,Ottawa : Dept. of Agriculture,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,repub_state,6,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,scandate,20121005225936,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,scanfee,100,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,scanner,microfiche01.alberta.archive.org,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,scanningcenter,alberta,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,shiptracking,alb,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,sponsor,University of Alberta Libraries,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,sponsordate,20121031,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,subject,Volailles,2
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,subject,Poultry,2
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,title,Plan of cotton-front poultry house [microform],1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,updatedate,2012-09-25 19:29:46,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,updater,AaronC,1
university_of_alberta_libraries_microfilm,cihm_65092_meta.xml,uploader,associate-aaron-campbell@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,addeddate,2012-09-26 13:53:53,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,allowjpgs,true,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,backup_location,ia903908_4,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,call_number,CIHM 65181,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,city,Toronto,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,collection,additional_collections,5
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,collection,microfilm,4
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,collection,toronto,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,collection,university_of_alberta_libraries,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,collection,university_of_alberta_libraries_microfilm,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,contributor,Canadiana.org,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,creator,"Woolley, Edward Mott, 1867-1947",1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,date,1904,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,description,43,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,description,Filmed from a copy of the original publication held by the National Library of Canada,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,description,Novel,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,foldoutcount,0,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,identifier,cihm_65181,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,identifier-access,http://archive.org/details/cihm_65181,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,identifier-ark,ark:/13960/t7gq85m1z,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,imagecount,369,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,isbn,0665651813,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,language,eng,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,mediatype,texts,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,notes,Film/Fiche is presented as originally captured.,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,oclc-id,861573669,4
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,oclc-id,56745057,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,oclc-id,470515355,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,oclc-id,150611599,3
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,ocr,ABBYY FineReader 8.0,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,operator,microfilm-processing@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,page-progression,lr,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,ppi,300,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,publicdate,2012-09-26 13:53:58,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,publisher,Toronto : McLeod & Allen,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,repub_state,6,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,scandate,20121005230159,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,scanfee,100,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,scanner,microfiche01.alberta.archive.org,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,scanningcenter,alberta,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,shiptracking,alb,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,sponsor,University of Alberta Libraries,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,sponsordate,20121031,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,title,Roland of Altenburg [microform],1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,updatedate,2012-09-26 13:53:50,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,updater,associate-angela-dugas,1
university_of_alberta_libraries_microfilm,cihm_65181_meta.xml,uploader,associate-angela-dugas@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,addeddate,2012-09-26 19:47:15,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,allowjpgs,true,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,backup_location,ia903908_5,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,call_number,CIHM 65415,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,city,"[Halifax, N.S.",1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,collection,additional_collections,5
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,collection,microfilm,4
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,collection,toronto,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,collection,university_of_alberta_libraries,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,collection,university_of_alberta_libraries_microfilm,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,contributor,Canadiana.org,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,creator,Halifax Board of Trade,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,date,1920,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,description,43,4
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,description,Filmed from a copy of the original publication held by the National Library of Canada,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,description,Includes advertising matter,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,description,Cover title: Halifax : Canadas Eastern gateway,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,foldoutcount,0,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,identifier,cihm_65415,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,identifier-access,http://archive.org/details/cihm_65415,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,identifier-ark,ark:/13960/t9669q99p,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,imagecount,51,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,isbn,0665654154,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,language,eng,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,mediatype,texts,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,notes,Film/Fiche is presented as originally captured.,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,oclc-id,861573874,4
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,oclc-id,56746314,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,oclc-id,470501324,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,oclc-id,150614632,3
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,ocr,ABBYY FineReader 8.0,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,operator,microfilm-processing@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,page-progression,lr,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,ppi,300,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,publicdate,2012-09-26 19:47:19,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,publisher,"[Halifax, N.S. : s.n.]",1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,repub_state,6,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,scandate,20121009122339,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,scanfee,100,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,scanner,microfiche01.alberta.archive.org,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,scanningcenter,alberta,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,shiptracking,alb,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,sponsor,University of Alberta Libraries,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,sponsordate,20121031,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,title,Beautiful Halifax [microform],1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,updatedate,2012-09-26 19:47:13,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,updater,AaronC,1
university_of_alberta_libraries_microfilm,cihm_65415_meta.xml,uploader,associate-aaron-campbell@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,addeddate,2012-10-01 19:33:11,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,allowjpgs,true,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,backup_location,ia903908_13,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,call_number,CIHM 65595,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,city,Toronto,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,collection,additional_collections,5
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,collection,microfilm,4
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,collection,toronto,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,collection,university_of_alberta_libraries,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,collection,university_of_alberta_libraries_microfilm,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,contributor,Canadiana.org,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,creator,"Barker, Elsa, 1869-1954",1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,date,1909,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,description,43,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,description,Filmed from a copy of the original publication held by the National Library of Canada,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,description,Novel,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,foldoutcount,0,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,identifier,cihm_65595,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,identifier-access,http://archive.org/details/cihm_65595,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,identifier-ark,ark:/13960/t2t44zb55,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,imagecount,575,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,isbn,0665655959,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,language,eng,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,mediatype,texts,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,notes,Film/Fiche is presented as originally captured.,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,oclc-id,861573990,4
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,oclc-id,56745497,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,oclc-id,470515589,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,oclc-id,150619126,3
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,ocr,ABBYY FineReader 8.0,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,operator,microfilm-processing@archive.org,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,page-progression,lr,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,ppi,300,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,publicdate,2012-10-01 19:33:15,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,publisher,Toronto : McLeod & Allen,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,repub_state,6,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,scandate,20121010050932,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,scanfee,100,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,scanner,microfiche01.alberta.archive.org,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,scanningcenter,alberta,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,shiptracking,alb,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,sponsor,University of Alberta Libraries,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,sponsordate,20121031,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,title,The son of Mary Bethel [microform],1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,updatedate,2012-10-01 19:33:09,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,updater,AaronC,1
university_of_alberta_libraries_microfilm,cihm_65595_meta.xml,uploader,associate-aaron-campbell@archive.org,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,addeddate,2012-10-16 13:52:26,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,allowjpgs,true,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,backup_location,ia903909_14,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,call_number,CIHM 66098,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,city,[Qu̩bec (Province)?,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,collection,additional_collections,5
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,collection,microfilm,4
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,collection,toronto,3
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,collection,university_of_alberta_libraries,3
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,collection,university_of_alberta_libraries_microfilm,3
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,contributor,Canadiana.org,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,creator,"Hebbert, Charles A",1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,date,1903,1
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,description,43,4
university_of_alberta_libraries_microfilm,cihm_66098_meta.xml,description,"Filmed from a copy of the original publication held by the Biblioth̬que nationale du Qu̩bec, Montr̩al",3
