Column 1	LCSH	Column 2	Column 3	blank
State, The	http://id.loc.gov/authorities/subjects/sh85127474	lcsh	http://example.org/6766111#Topic650-28	
English language--Rhetoric--Study and teaching	http://id.loc.gov/authorities/subjects/sh85043682	lcsh	http://example.org/6802764#Topic650-31	
Report writing--Study and teaching	http://id.loc.gov/authorities/subjects/sh2010109632	lcsh	http://example.org/6802764#Topic650-32	
Academic writing--Study and teaching	http://id.loc.gov/authorities/subjects/sh2008117535	lcsh	http://example.org/6802764#Topic650-33	
Academic writing--Study and teaching--Research		lcsh	http://example.org/6802764#Topic650-34	
English teachers--Teaching of		lcsh	http://example.org/6802764#Topic650-35	
Web-based instruction	http://id.loc.gov/authorities/subjects/sh2006007176	lcsh	http://example.org/6802764#Topic650-36	
Pharmaceutical industry--Management	http://id.loc.gov/authorities/subjects/sh2010105989	lcsh	http://example.org/6748930#Topic650-25	
Drugs--Marketing	http://id.loc.gov/authorities/subjects/sh2005002422	lcsh	http://example.org/6748930#Topic650-26	
Social case work	http://id.loc.gov/authorities/subjects/sh85123912	lcsh	http://example.org/6811211#Topic650-30	
Personal coaching	http://id.loc.gov/authorities/subjects/sh2003005186	lcsh	http://example.org/6774222#Topic650-29	
Interpersonal relations	http://id.loc.gov/authorities/subjects/sh85067484	lcsh	http://example.org/6774222#Topic650-30	
Interpersonal conflict	http://id.loc.gov/authorities/subjects/sh85067483	lcsh	http://example.org/6774222#Topic650-31	
Electronic apparatus and appliances--Reliability	http://id.loc.gov/authorities/subjects/sh85042266	lcsh	http://example.org/6784451#Topic650-31	
System failures (Engineering)	http://id.loc.gov/authorities/subjects/sh85131738	lcsh	http://example.org/6784451#Topic650-32	
Cloud computing	http://id.loc.gov/authorities/subjects/sh2008004883	lcsh	http://example.org/6809136#Topic650-31	
Big data	http://id.loc.gov/authorities/subjects/sh2012003227	lcsh	http://example.org/6809136#Topic650-32	
Electronic systems	http://id.loc.gov/authorities/subjects/sh85042373	lcsh	http://example.org/6809380#Topic650-31	
Reliability (Engineering)	http://id.loc.gov/authorities/subjects/sh85112511	lcsh	http://example.org/6809380#Topic650-32	
English literature--19th century--History and criticism	http://id.loc.gov/authorities/subjects/sh2008102754	lcsh	http://example.org/6802759#Topic650-37	
Death in literature	http://id.loc.gov/authorities/subjects/sh85036108	lcsh	http://example.org/6802759#Topic650-38	
Relics in literature	http://id.loc.gov/authorities/subjects/sh2008006112	lcsh	http://example.org/6802759#Topic650-39	
Literature and society--Great Britain--History--19th century	http://id.loc.gov/authorities/subjects/sh2008107031	lcsh	http://example.org/6802759#Topic650-40	
Religion and politics--European Union countries		lcsh	http://example.org/6811142#Topic650-35	
Religion and state--European Union countries		lcsh	http://example.org/6811142#Topic650-36	
Church and state--European Union countries		lcsh	http://example.org/6811142#Topic650-37	
Secularism--European Union countries		lcsh	http://example.org/6811142#Topic650-38	
Religion and politics--European Union countries		lcsh	http://example.org/6783691#Topic650-32	
Religion and state--European Union countries		lcsh	http://example.org/6783691#Topic650-33	
Church and state--European Union countries		lcsh	http://example.org/6783691#Topic650-34	
Secularism--European Union countries		lcsh	http://example.org/6783691#Topic650-35	
Psychotherapy--Japan	http://id.loc.gov/authorities/subjects/sh85108523	lcsh	http://example.org/6747410#Topic650-29	
Psychotherapy--Religious aspects	http://id.loc.gov/authorities/subjects/sh85108520	lcsh	http://example.org/6747410#Topic650-30	
Psychology and religion--Japan		lcsh	http://example.org/6747410#Topic650-31	
Religion and politics	http://id.loc.gov/authorities/subjects/sh85112577	lcsh	http://example.org/6783673#Topic650-27	
Human rights--Religious aspects	http://id.loc.gov/authorities/subjects/sh87001177	lcsh	http://example.org/6783673#Topic650-28	
Religion and state--Greece--Thessaly		lcsh	http://example.org/6812445#Topic650-28	
Mass media in religion	http://id.loc.gov/authorities/subjects/sh85081900	lcsh	http://example.org/6773571#Topic650-33	
Mass media--Religious aspects	http://id.loc.gov/authorities/subjects/sh85081872	lcsh	http://example.org/6773571#Topic650-34	
Social change--Religious aspects	http://id.loc.gov/authorities/subjects/sh2004008816	lcsh	http://example.org/6773571#Topic650-35	
Popular culture--Religious aspects	http://id.loc.gov/authorities/subjects/sh89002353	lcsh	http://example.org/6773571#Topic650-36	
Religion and politics--Caucasus, South		lcsh	http://example.org/6802739#Topic650-31	
Religion and state--Caucasus, South		lcsh	http://example.org/6802739#Topic650-32	
Nationalism--Caucasus, South--Religious aspects		lcsh	http://example.org/6802739#Topic650-33	
Race relations--Religious aspects--Church of Jesus Christ of Latter-day Saints--History		lcsh	http://example.org/6799295#Topic650-29	
Whites--Race identity--United States--History		lcsh	http://example.org/6799295#Topic650-30	
Race relations--Religious aspects--Mormon Church--History		lcsh	http://example.org/6799295#Topic650-31	
Indian Mormons--History		lcsh	http://example.org/6799295#Topic650-32	
African American Mormons--History		lcsh	http://example.org/6799295#Topic650-33	
Globalization--Religious aspects	http://id.loc.gov/authorities/subjects/sh00002249	lcsh	http://example.org/6815193#Topic650-29	
Postcolonialism--Religious aspects		lcsh	http://example.org/6815193#Topic650-30	
Reid, Jennifer,--1962		lcsh	http://example.org/6815193#Topic650-31	
Religious education	http://id.loc.gov/authorities/subjects/sh85112630	lcsh	http://example.org/6798885#Topic650-31	
Religions--Study and teaching (Secondary)		lcsh	http://example.org/6798885#Topic650-32	
Religion in the public schools	http://id.loc.gov/authorities/subjects/sh85112597	lcsh	http://example.org/6798885#Topic650-33	
Hinduism--Relations--Islam--History		lcsh	http://example.org/6799298#Topic650-27	
Memory--Research		lcsh	http://example.org/6808168#Topic650-29	
Cognitive psychology	http://id.loc.gov/authorities/subjects/sh87007652	lcsh	http://example.org/6808168#Topic650-30	
Cognitive neuroscience	http://id.loc.gov/authorities/subjects/sh91005166	lcsh	http://example.org/6808168#Topic650-31	
World War, 1914-1918--Museums		lcsh	http://example.org/6798954#Topic650-32	
World War, 1914-1918--Archives		lcsh	http://example.org/6798954#Topic650-33	
World War, 1914-1918--Literature and the war	http://id.loc.gov/authorities/subjects/sh2008113365	lcsh	http://example.org/6798954#Topic650-34	
World War, 1914-1918--Motion pictures and the war	http://id.loc.gov/authorities/subjects/sh2010118191	lcsh	http://example.org/6798954#Topic650-35	
Collective memory	http://id.loc.gov/authorities/subjects/sh2006002444	lcsh	http://example.org/6798954#Topic650-36	
Memorialization	http://id.loc.gov/authorities/subjects/sh2004004747	lcsh	http://example.org/6798954#Topic650-37	
War memorials	http://id.loc.gov/authorities/subjects/sh85145184	lcsh	http://example.org/6798954#Topic650-38	
World War, 1914-1918--Museums		lcsh	http://example.org/6775519#Topic650-35	
World War, 1914-1918--Archives		lcsh	http://example.org/6775519#Topic650-36	
World War, 1914-1918--Literature and the war	http://id.loc.gov/authorities/subjects/sh2008113365	lcsh	http://example.org/6775519#Topic650-37	
World War, 1914-1918--Motion pictures and the war	http://id.loc.gov/authorities/subjects/sh2010118191	lcsh	http://example.org/6775519#Topic650-38	
Collective memory	http://id.loc.gov/authorities/subjects/sh2006002444	lcsh	http://example.org/6775519#Topic650-39	
Memorialization	http://id.loc.gov/authorities/subjects/sh2004004747	lcsh	http://example.org/6775519#Topic650-40	
War memorials	http://id.loc.gov/authorities/subjects/sh85145184	lcsh	http://example.org/6775519#Topic650-41	
Water-supply--Management--History		lcsh	http://example.org/6744120#Topic650-33	
Water-supply--Management--Handbooks, manuals, etc		lcsh	http://example.org/6744120#Topic650-34	
Motor fuels	http://id.loc.gov/authorities/subjects/sh85087580	lcsh	http://example.org/6784439#Topic650-31	
Renewable energy sources	http://id.loc.gov/authorities/subjects/sh85112837	lcsh	http://example.org/6784439#Topic650-32	
Reference services (Libraries)	http://id.loc.gov/authorities/subjects/sh85112201	lcsh	http://example.org/6774432#Topic650-34	
Reference services (Libraries)--Information technology		lcsh	http://example.org/6774432#Topic650-35	
Reference librarians--Effect of technological innovations on		lcsh	http://example.org/6774432#Topic650-36	
Organizational change	http://id.loc.gov/authorities/subjects/sh85095525	lcsh	http://example.org/6774432#Topic650-37	
English literature--19th century--History and criticism	http://id.loc.gov/authorities/subjects/sh2008102754	lcsh	http://example.org/6811187#Topic650-29	
Travelers' writings, English--History and criticism	http://id.loc.gov/authorities/subjects/sh2008112987	lcsh	http://example.org/6811187#Topic650-30	
Travel in literature	http://id.loc.gov/authorities/subjects/sh85137162	lcsh	http://example.org/6811187#Topic650-31	
War in literature	http://id.loc.gov/authorities/subjects/sh85145182	lcsh	http://example.org/6755975#Topic650-32	
Migration, Internal, in literature	http://id.loc.gov/authorities/subjects/sh85085071	lcsh	http://example.org/6755975#Topic650-33	
War in mass media	http://id.loc.gov/authorities/subjects/sh95000924	lcsh	http://example.org/6755975#Topic650-34	
Refugees	http://id.loc.gov/authorities/subjects/sh00007585	lcsh	http://example.org/6755975#Topic650-35	
Violence--Sociological aspects		lcsh	http://example.org/6755975#Topic650-36	
Emigration and immigration in literature	http://id.loc.gov/authorities/subjects/sh94004251	lcsh	http://example.org/6755975#Topic650-37	
Combinatorial group theory	http://id.loc.gov/authorities/subjects/sh85028806	lcsh	http://example.org/6783686#Topic650-29	
Representations of groups	http://id.loc.gov/authorities/subjects/sh85112944	lcsh	http://example.org/6783686#Topic650-30	
Symmetry groups	http://id.loc.gov/authorities/subjects/sh85131444	lcsh	http://example.org/6783686#Topic650-31	
Symmetric functions	http://id.loc.gov/authorities/subjects/sh85131434	lcsh	http://example.org/6783686#Topic650-32	
French literature--16th century--History and criticism	http://id.loc.gov/authorities/subjects/sh2008104152	lcsh	http://example.org/6799792#Topic650-28	
French literature--17th century--History and criticism	http://id.loc.gov/authorities/subjects/sh2008104153	lcsh	http://example.org/6799792#Topic650-29	
Avarice in literature	http://id.loc.gov/authorities/subjects/sh93008626	lcsh	http://example.org/6799792#Topic650-30	
Family size--Social aspects		lcsh	http://example.org/6776062#Topic650-28	
Human reproduction--Social aspects	http://id.loc.gov/authorities/subjects/sh2008122037	lcsh	http://example.org/6776062#Topic650-29	
Reproductive rights--Social aspects		lcsh	http://example.org/6776062#Topic650-30	
Birth control--Social aspects		lcsh	http://example.org/6776062#Topic650-31	
Lizards--Sexual behavior		lcsh	http://example.org/6802903#Topic650-33	
Tuatara--Sexual behavior		lcsh	http://example.org/6802903#Topic650-34	
Evolutionary developmental biology	http://id.loc.gov/authorities/subjects/sh2013003610	lcsh	http://example.org/6802903#Topic650-35	
Osteichthyes--Reproduction		lcsh	http://example.org/6774325#Topic650-31	
Republicanism--East Asia		lcsh	http://example.org/6773359#Topic650-31	
Education--Research--Methodology	http://id.loc.gov/authorities/subjects/sh2008102810	lcsh	http://example.org/6760338#Topic650-26	
Psychology--Research--Methodology	http://id.loc.gov/authorities/subjects/sh2008008376	lcsh	http://example.org/6760338#Topic650-27	
Surfaces (Physics)	http://id.loc.gov/authorities/subjects/sh85130749	lcsh	http://example.org/6677761#Topic650-26	
Surface chemistry	http://id.loc.gov/authorities/subjects/sh85130718	lcsh	http://example.org/6677761#Topic650-27	
Research--Methodology	http://id.loc.gov/authorities/subjects/sh2002009792	lcsh	http://example.org/6677761#Topic650-28	
Sports administration--Research		lcsh	http://example.org/6815964#Topic650-27	
Sports--Research--Methodology		lcsh	http://example.org/6798953#Topic650-39	
Leisure--Research--Methodology		lcsh	http://example.org/6798953#Topic650-40	
Qualitative research	http://id.loc.gov/authorities/subjects/sh99004969	lcsh	http://example.org/6798953#Topic650-41	
Research--Methodology--Study and teaching (Graduate)		lcsh	http://example.org/6740225#Topic650-29	
Psychology--Research--Methodology--Textbooks	http://id.loc.gov/authorities/subjects/sh2008110161	lcsh	http://example.org/6758554#Topic650-29	
Psychology, Experimental--Textbooks	http://id.loc.gov/authorities/subjects/sh2008110162	lcsh	http://example.org/6758554#Topic650-30	
Sign language--Research		lcsh	http://example.org/6797129#Topic650-36	
Sign language--Study and teaching		lcsh	http://example.org/6797129#Topic650-37	
Report writing--Handbooks, manuals, etc	http://id.loc.gov/authorities/subjects/sh2008110708	lcsh	http://example.org/6521368#Topic650-26	
Report writing--Problems, exercises, etc	http://id.loc.gov/authorities/subjects/sh2008110476	lcsh	http://example.org/6521368#Topic650-27	
Detectors	http://id.loc.gov/authorities/subjects/sh85037291	lcsh	http://example.org/6748906#Topic650-26	
Transducers	http://id.loc.gov/authorities/subjects/sh85136892	lcsh	http://example.org/6748906#Topic650-27	
Engineering--Congresses		lcsh	http://example.org/6802941#Topic650-32	
Environmental engineering--Congresses	http://id.loc.gov/authorities/subjects/sh2008103226	lcsh	http://example.org/6802941#Topic650-33	
Chemical engineering--Congresses	http://id.loc.gov/authorities/subjects/sh2008100315	lcsh	http://example.org/6802941#Topic650-34	
Natural resources--Congresses	http://id.loc.gov/authorities/subjects/sh2008108337	lcsh	http://example.org/6712248#Topic650-26	
Environmental engineering--Congresses	http://id.loc.gov/authorities/subjects/sh2008103226	lcsh	http://example.org/6712248#Topic650-27	
Social isolation	http://id.loc.gov/authorities/subjects/sh85123967	lcsh	http://example.org/6811191#Topic650-28	
Discrimination	http://id.loc.gov/authorities/subjects/sh85038376	lcsh	http://example.org/6811191#Topic650-29	
Respiratory therapy	http://id.loc.gov/authorities/subjects/sh85113215	lcsh	http://example.org/6679452#Topic650-31	
Medical sciences	http://id.loc.gov/authorities/subjects/sh85083022	lcsh	http://example.org/6679452#Topic650-32	
